Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
operation	assume	125	travel	345	acp
operation	generate	121	sign	345	acp
operation	reinforce	121	fell	334	acp
operation	prove	120	hold	323	acp
operation	contribute	119	split	315	acp
operation	defend	119	waste	302	acp
operation	coordinate	118	seize	292	acp
operation	accommodate	111	permit	290	acp
operation	decide	111	lock	272	acp
operation	vary	109	forge	271	acp
operation	guarantee	108	thrust	261	acp
operation	sustain	107	stand	238	acp
operation	succeed	105	roll	237	acp
operation	welcome	103	figure	235	acp
operation	want	100	resume	234	acp
operation	understand	100	jump	234	acp
operation	justify	96	evacuate	226	acp
operation	agree	91	sell	224	acp
operation	consist	88	volunteer	223	acp
operation	regulate	86	reverse	219	acp
operation	discover	86	raise	219	acp
operation	depend	84	pack	215	acp
operation	commit	84	visit	215	acp
operation	specify	82	handle	198	acp
operation	regain	81	sail	198	acp
operation	explain	80	spread	195	acp
operation	verify	80	halt	194	acp
operation	terminate	78	rise	188	acp
operation	convince	77	blow	183	acp
operation	suppress	75	measure	178	acp
operation	lose	74	seal	177	acp
operation	doubt	73	buy	168	acp
operation	overcome	73	invade	166	acp
operation	solve	67	collapse	165	acp
operation	retain	67	check	162	acp
operation	exploit	66	notice	160	acp
operation	detect	65	occupy	158	acp
operation	compromise	64	lay	157	acp
operation	cooperate	62	vote	156	acp
operation	comply	61	dive	154	acp
operation	evaluate	60	catch	151	acp
operation	neutralize	60	draw	144	acp
operation	approve	59	dance	144	acp
photography	focus	603	cover	5741	acp
photography	love	488	work	4200	acp
photography	reissue	185	cast	1200	acp
photography	develop	129	release	1036	acp
photography	get	121	see	967	acp
photography	learn	110	show	815	acp
photography	promote	107	sound	748	acp
photography	continue	77	set	667	acp
photography	need	72	live	532	acp
photography	hope	70	dance	502	acp
photography	establish	70	travel	424	acp
photography	trust	65	lead	321	acp
photography	care	60	open	286	acp
photography	offer	58	rob	264	acp
photography	know	56	shoot	242	acp
photography	express	56	capture	225	acp
photography	might	55	chuck	177	acp
photography	let	47	produce	161	acp
photography	represent	45	play	160	acp
photography	achieve	45	fall	159	acp
photography	demand	43	run	154	acp
photography	want	41	mix	130	acp
photography	portray	41	figure	129	acp
photography	wonder	40	cross	126	acp
photography	improve	40	stop	125	acp
photography	describe	40	saw	125	acp
photography	feel	40	rise	109	acp
photography	keep	39	cut	100	acp
photography	exist	34	roll	96	acp
photography	devote	33	move	95	acp
photography	stay	33	hunt	94	acp
