Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
studio	afford	102	launch	408	lap
studio	imagine	98	fly	407	lap
studio	consist	86	shoot	405	lap
studio	coincide	82	shut	383	lap
studio	dare	82	pay	378	lap
studio	woo	81	touch	373	lap
studio	consider	80	sign	348	lap
studio	enjoy	80	reach	341	lap
studio	improve	78	thrash	335	lap
studio	convince	76	step	328	lap
studio	represent	76	kill	325	lap
studio	ensure	75	serve	311	lap
studio	guess	75	escape	304	lap
studio	commemorate	70	fight	304	lap
studio	shall	70	sell	302	lap
studio	prove	68	strike	291	lap
studio	earn	66	watch	280	lap
studio	decide	64	bang	279	lap
studio	belong	62	hear	272	lap
studio	reborn	62	twitter	271	lap
studio	incorporate	62	travel	270	lap
studio	settle	60	cry	264	lap
studio	blame	59	capture	263	lap
studio	originate	56	burn	259	lap
studio	understand	56	switch	256	lap
studio	vary	53	smoke	250	lap
studio	discover	53	read	245	lap
studio	explain	52	speak	243	lap
studio	engage	52	fill	237	lap
studio	reduce	50	listen	232	lap
studio	generate	50	spin	231	lap
studio	seem	47	buy	230	lap
studio	prevent	47	sleep	225	lap
studio	describe	45	cook	223	lap
studio	enable	44	laugh	217	lap
studio	indicate	44	figure	209	lap
studio	enhance	43	shine	201	lap
studio	agree	43	swing	194	lap
studio	renew	42	fell	193	lap
studio	utilize	41	scream	190	lap
studio	evolve	41	chuck	189	lap
studio	require	41	eat	188	lap
studio	resemble	41	hunt	187	lap
studio	occur	40	bend	185	lap
studio	realize	40	drop	178	lap
studio	cope	39	edit	175	lap
studio	tame	39	expand	173	lap
studio	depict	39	draw	170	lap
studio	suffer	38	lay	159	lap
studio	expect	37	aim	157	lap
studio	conduct	37	carry	155	lap
studio	recall	36	blend	153	lap
studio	emerge	36	raise	152	lap
studio	excuse	36	vote	149	lap
studio	integrate	35	usher	148	lap
surface	occur	912	see	2391	lap
surface	reduce	752	reach	2273	lap
surface	prevent	613	work	1806	lap
surface	need	555	open	1498	lap
surface	remain	552	cover	1325	lap
surface	determine	535	set	1046	lap
surface	might	520	produce	907	lap
surface	exist	472	measure	906	lap
surface	get	427	cut	872	lap
surface	develop	412	rise	866	lap
surface	tend	394	play	840	lap
surface	detect	391	run	810	lap
surface	improve	384	move	773	lap
surface	affect	365	shear	741	lap
surface	keep	365	show	718	lap
surface	let	327	cross	692	lap
surface	require	325	lead	687	lap
surface	indicate	319	paint	655	lap
surface	maintain	297	lift	620	lap
surface	continue	292	live	586	lap
surface	vary	289	float	583	lap
surface	achieve	287	travel	581	lap
surface	represent	274	figure	565	lap
surface	express	250	dive	545	lap
surface	focus	250	spread	543	lap
surface	generate	241	drop	529	lap
surface	consist	229	release	516	lap
surface	stay	229	break	486	lap
surface	ensure	228	sound	476	lap
surface	describe	209	turn	467	lap
surface	consider	206	fall	453	lap
surface	emerge	204	bind	443	lap
surface	coordinate	200	launch	436	lap
surface	suggest	196	walk	426	lap
surface	seem	183	escape	424	lap
surface	love	180	pick	409	lap
surface	minimize	172	slam	406	lap
surface	enhance	169	wear	398	lap
surface	contribute	154	hit	380	lap
surface	enable	153	touch	379	lap
surface	define	152	carry	374	lap
surface	depend	149	strike	374	lap
surface	accommodate	145	step	350	lap
surface	investigate	144	cast	334	lap
surface	resemble	137	attach	311	lap
surface	facilitate	132	slip	308	lap
surface	offer	132	slide	308	lap
surface	engage	130	serve	303	lap
surface	care	128	waste	298	lap
surface	induce	128	stop	293	lap
surface	characterize	123	hold	293	lap
surface	retain	122	build	285	lap
surface	conduct	119	saw	283	lap
surface	differ	118	melt	279	lap
surface	understand	112	swim	273	lap
surface	know	111	stick	271	lap
surface	correspond	110	drive	260	lap
surface	gain	106	drag	251	lap
surface	lose	106	lay	244	lap
surface	promote	106	scratch	238	lap
surface	analyze	106	penetrate	236	lap
surface	rely	102	stand	234	lap
surface	explain	102	fly	232	lap
surface	establish	100	sign	226	lap
surface	distinguish	97	split	222	lap
surface	predict	94	follow	220	lap
surface	settle	94	collect	212	lap
surface	maximize	91	spin	208	lap
surface	demand	91	capture	204	lap
surface	propagate	91	breathe	200	lap
surface	recognize	89	draw	194	lap
surface	prepare	88	roll	192	lap
surface	discover	86	fold	188	lap
surface	overcome	84	collapse	187	lap
surface	exceed	81	seal	186	lap
surface	feel	81	mix	181	lap
surface	originate	80	flush	171	lap
surface	try	77	sail	169	lap
surface	assume	76	fill	161	lap
surface	render	74	raise	159	lap
surface	constitute	73	burn	150	lap
surface	prove	72	pull	149	lap
surface	utilize	71	thrust	148	lap
surface	hope	70	repair	147	lap
surface	withstand	68	bounce	147	lap
surface	believe	67	call	142	lap
surface	weaken	67	tire	140	lap
surface	want	66	fell	139	lap
surface	manage	64	read	134	lap
surface	comprise	62	brush	134	lap
surface	compute	62	push	132	lap
surface	derive	61	handle	130	lap
surface	regulate	61	escort	129	lap
surface	incorporate	60	reverse	128	lap
surface	degrade	58	expose	128	lap
surface	happen	58	keel	127	lap
surface	assess	58	expand	124	lap
surface	solve	57	kill	124	lap
surface	sustain	55	catch	124	lap
surface	shall	54	dig	124	lap
trail	know	335	see	2274	lap
trail	get	269	run	1682	lap
trail	express	263	cross	1294	lap
trail	trust	244	walk	1191	lap
trail	love	236	open	1121	lap
trail	continue	233	drive	1056	lap
trail	gain	210	follow	1006	lap
trail	hope	160	smoke	785	lap
trail	maintain	138	work	602	lap
